timestamp,period,result,size,color
2026-04-14 13:23:29,20260414100050947,4,Small,Red
2026-04-14 13:23:58,20260414100050948,3,Small,Green
2026-04-14 13:24:27,20260414100050949,4,Small,Red
2026-04-14 13:24:58,20260414100050950,7,Big,Green
2026-04-14 13:25:28,20260414100050951,0,Small,Red+Violet
2026-04-14 13:25:59,20260414100050952,3,Small,Green
2026-04-14 13:26:28,20260414100050953,8,Big,Red
2026-04-14 13:26:59,20260414100050954,9,Big,Green
2026-04-14 13:27:58,20260414100050955,0,Small,Red+Violet
2026-04-14 13:27:58,20260414100050956,5,Big,Green+Violet
2026-04-14 13:28:27,20260414100050957,1,Small,Green
2026-04-14 13:28:58,20260414100050958,8,Big,Red
2026-04-14 13:29:28,20260414100050959,3,Small,Green
2026-04-14 13:30:28,20260414100050960,1,Small,Green
2026-04-14 13:30:28,20260414100050961,7,Big,Green
2026-04-14 13:31:28,20260414100050962,7,Big,Green
2026-04-14 13:31:28,20260414100050963,8,Big,Red
2026-04-14 13:52:15,20260414100050964,5,Big,Green+Violet
2026-04-14 13:52:14,20260414100050965,8,Big,Red
2026-04-14 13:52:14,20260414100050966,3,Small,Green
2026-04-14 13:52:14,20260414100050967,4,Small,Red
2026-04-14 13:52:14,20260414100050968,7,Big,Green
2026-04-14 13:52:14,20260414100050969,6,Big,Red
2026-04-14 13:52:14,20260414100050970,1,Small,Green
2026-04-14 13:52:14,20260414100050971,1,Small,Green
2026-04-14 13:52:14,20260414100050972,7,Big,Green
2026-04-14 13:52:14,20260414100050973,8,Big,Red
2026-04-14 13:52:14,20260414100050974,1,Small,Green
2026-04-14 13:52:12,20260414100050975,5,Big,Green+Violet
2026-04-14 13:52:12,20260414100050976,9,Big,Green
2026-04-14 13:52:12,20260414100050977,2,Small,Red
2026-04-14 13:52:12,20260414100050978,8,Big,Red
2026-04-14 13:52:12,20260414100050979,4,Small,Red
2026-04-14 13:52:12,20260414100050980,8,Big,Red
2026-04-14 13:52:12,20260414100050981,7,Big,Green
2026-04-14 13:52:12,20260414100050982,4,Small,Red
2026-04-14 13:52:12,20260414100050983,9,Big,Green
2026-04-14 13:52:12,20260414100050984,8,Big,Red
2026-04-14 13:52:11,20260414100050985,7,Big,Green
2026-04-14 13:52:11,20260414100050986,8,Big,Red
2026-04-14 13:52:11,20260414100050987,4,Small,Red
2026-04-14 13:52:11,20260414100050988,9,Big,Green
2026-04-14 13:52:11,20260414100050989,1,Small,Green
2026-04-14 13:52:11,20260414100050990,2,Small,Red
2026-04-14 13:52:11,20260414100050991,2,Small,Red
2026-04-14 13:52:11,20260414100050992,0,Small,Red+Violet
2026-04-14 13:52:11,20260414100050993,5,Big,Green+Violet
2026-04-14 13:52:11,20260414100050994,2,Small,Red
2026-04-14 13:52:09,20260414100050995,0,Small,Red+Violet
2026-04-14 13:52:09,20260414100050996,8,Big,Red
2026-04-14 13:52:09,20260414100050997,5,Big,Green+Violet
2026-04-14 13:52:09,20260414100050998,2,Small,Red
2026-04-14 13:52:09,20260414100050999,9,Big,Green
2026-04-14 13:52:09,20260414100051000,9,Big,Green
2026-04-14 13:52:09,20260414100051001,0,Small,Red+Violet
2026-04-14 13:52:09,20260414100051002,5,Big,Green+Violet
2026-04-14 13:52:09,20260414100051003,8,Big,Red
2026-04-14 13:52:09,20260414100051004,8,Big,Red
2026-04-14 13:52:28,20260414100051005,9,Big,Green
2026-04-14 13:52:58,20260414100051006,5,Big,Green+Violet
2026-04-14 13:53:32,20260414100051007,0,Small,Red+Violet
2026-04-14 13:53:57,20260414100051008,2,Small,Red
2026-04-14 13:54:28,20260414100051009,8,Big,Red
2026-04-14 13:54:59,20260414100051010,9,Big,Green
2026-04-14 13:55:30,20260414100051011,3,Small,Green
2026-04-14 13:55:58,20260414100051012,4,Small,Red
2026-04-14 13:57:27,20260414100051013,3,Small,Green
2026-04-14 13:57:27,20260414100051014,9,Big,Green
2026-04-14 13:57:27,20260414100051015,0,Small,Red+Violet
2026-04-14 13:57:58,20260414100051016,0,Small,Red+Violet
2026-04-14 13:58:28,20260414100051017,9,Big,Green
2026-04-14 13:58:57,20260414100051018,2,Small,Red
2026-04-14 13:59:58,20260414100051019,9,Big,Green
2026-04-14 13:59:58,20260414100051020,0,Small,Red+Violet
2026-04-14 14:00:28,20260414100051021,7,Big,Green
2026-04-14 14:01:29,20260414100051022,2,Small,Red
2026-04-14 14:01:29,20260414100051023,3,Small,Green
2026-04-14 14:02:29,20260414100051024,6,Big,Red
2026-04-14 14:02:29,20260414100051025,6,Big,Red
2026-04-14 14:02:57,20260414100051026,3,Small,Green
2026-04-14 14:03:58,20260414100051027,8,Big,Red
2026-04-14 14:03:58,20260414100051028,6,Big,Red
2026-04-14 14:04:59,20260414100051029,5,Big,Green+Violet
2026-04-14 14:04:59,20260414100051030,4,Small,Red
2026-04-14 14:06:00,20260414100051031,6,Big,Red
2026-04-14 14:06:00,20260414100051032,0,Small,Red+Violet
2026-04-14 14:06:28,20260414100051033,2,Small,Red
2026-04-14 14:07:27,20260414100051034,9,Big,Green
2026-04-14 14:07:27,20260414100051035,7,Big,Green
2026-04-14 14:08:59,20260414100051036,6,Big,Red
2026-04-14 14:08:59,20260414100051037,2,Small,Red
2026-04-14 14:08:59,20260414100051038,8,Big,Red
2026-04-14 14:09:59,20260414100051039,8,Big,Red
2026-04-14 14:09:59,20260414100051040,8,Big,Red
2026-04-14 14:10:28,20260414100051041,6,Big,Red
2026-04-14 14:12:04,20260414100051042,0,Small,Red+Violet
2026-04-14 14:12:04,20260414100051043,9,Big,Green
2026-04-14 14:12:04,20260414100051044,5,Big,Green+Violet
2026-04-14 14:24:40,20260414100051045,5,Big,Green+Violet
2026-04-14 14:24:40,20260414100051046,9,Big,Green
2026-04-14 14:24:40,20260414100051047,7,Big,Green
2026-04-14 14:24:40,20260414100051048,3,Small,Green
2026-04-14 14:24:40,20260414100051049,5,Big,Green+Violet
2026-04-14 14:24:38,20260414100051050,0,Small,Red+Violet
2026-04-14 14:24:38,20260414100051051,4,Small,Red
2026-04-14 14:24:38,20260414100051052,9,Big,Green
2026-04-14 14:24:38,20260414100051053,7,Big,Green
2026-04-14 14:24:38,20260414100051054,3,Small,Green
2026-04-14 14:24:38,20260414100051055,5,Big,Green+Violet
2026-04-14 14:24:38,20260414100051056,4,Small,Red
2026-04-14 14:24:38,20260414100051057,1,Small,Green
2026-04-14 14:24:38,20260414100051058,0,Small,Red+Violet
2026-04-14 14:24:38,20260414100051059,2,Small,Red
2026-04-14 14:24:37,20260414100051060,3,Small,Green
2026-04-14 14:24:37,20260414100051061,5,Big,Green+Violet
2026-04-14 14:24:37,20260414100051062,0,Small,Red+Violet
2026-04-14 14:24:37,20260414100051063,0,Small,Red+Violet
2026-04-14 14:24:37,20260414100051064,6,Big,Red
2026-04-14 14:24:37,20260414100051065,6,Big,Red
2026-04-14 14:24:37,20260414100051066,7,Big,Green
2026-04-14 14:24:37,20260414100051067,8,Big,Red
2026-04-14 14:24:37,20260414100051068,6,Big,Red
2026-04-14 14:24:37,20260414100051069,7,Big,Green
2026-04-14 14:24:58,20260414100051070,1,Small,Green
2026-04-14 14:25:28,20260414100051071,6,Big,Red
2026-04-14 14:25:59,20260414100051072,4,Small,Red
2026-04-14 14:26:29,20260414100051073,9,Big,Green
2026-04-14 14:26:58,20260414100051074,9,Big,Green
2026-04-14 14:28:33,20260414100051075,2,Small,Red
2026-04-14 14:28:33,20260414100051076,4,Small,Red
2026-04-14 14:28:33,20260414100051077,3,Small,Green
2026-04-14 14:29:28,20260414100051078,6,Big,Red
2026-04-14 14:29:28,20260414100051079,7,Big,Green
2026-04-14 14:29:58,20260414100051080,1,Small,Green
2026-04-14 14:30:29,20260414100051081,1,Small,Green
2026-04-14 14:30:58,20260414100051082,2,Small,Red
2026-04-14 14:31:28,20260414100051083,0,Small,Red+Violet
2026-04-14 14:32:35,20260414100051084,3,Small,Green
2026-04-14 14:32:35,20260414100051085,9,Big,Green
2026-04-14 14:32:58,20260414100051086,8,Big,Red
2026-04-14 14:33:28,20260414100051087,6,Big,Red
2026-04-14 14:33:58,20260414100051088,6,Big,Red
2026-04-14 14:34:29,20260414100051089,5,Big,Green+Violet
2026-04-14 14:34:58,20260414100051090,7,Big,Green
2026-04-14 14:35:28,20260414100051091,3,Small,Green
2026-04-14 14:36:29,20260414100051092,8,Big,Red
2026-04-14 14:36:29,20260414100051093,6,Big,Red
2026-04-14 14:36:58,20260414100051094,0,Small,Red+Violet
2026-04-14 14:37:35,20260414100051095,2,Small,Red
2026-04-14 14:38:34,20260414100051096,1,Small,Green
2026-04-14 14:38:34,20260414100051097,7,Big,Green
2026-04-14 14:38:58,20260414100051098,3,Small,Green
2026-04-14 14:39:36,20260414100051099,7,Big,Green
2026-04-14 14:40:28,20260414100051100,3,Small,Green
2026-04-14 14:40:28,20260414100051101,0,Small,Red+Violet
2026-04-14 14:41:28,20260414100051102,7,Big,Green
2026-04-14 14:41:28,20260414100051103,7,Big,Green
2026-04-14 14:41:58,20260414100051104,9,Big,Green
2026-04-14 14:42:29,20260414100051105,2,Small,Red
2026-04-14 14:42:58,20260414100051106,0,Small,Red+Violet
2026-04-14 14:43:59,20260414100051107,1,Small,Green
2026-04-14 14:43:59,20260414100051108,2,Small,Red
2026-04-14 14:44:28,20260414100051109,1,Small,Green
2026-04-14 14:44:58,20260414100051110,4,Small,Red
2026-04-14 14:45:58,20260414100051111,1,Small,Green
2026-04-14 14:45:58,20260414100051112,7,Big,Green
2026-04-14 14:46:28,20260414100051113,3,Small,Green
2026-04-14 14:46:57,20260414100051114,5,Big,Green+Violet
2026-04-14 14:47:29,20260414100051115,5,Big,Green+Violet
2026-04-14 14:47:58,20260414100051116,1,Small,Green
2026-04-14 14:49:30,20260414100051117,2,Small,Red
2026-04-14 14:49:30,20260414100051118,1,Small,Green
2026-04-14 14:49:30,20260414100051119,6,Big,Red
2026-04-14 14:50:29,20260414100051120,0,Small,Red+Violet
2026-04-14 14:50:29,20260414100051121,0,Small,Red+Violet
2026-04-14 14:51:28,20260414100051122,7,Big,Green
2026-04-14 14:51:28,20260414100051123,7,Big,Green
2026-04-14 14:51:57,20260414100051124,9,Big,Green
2026-04-14 14:52:28,20260414100051125,2,Small,Red
2026-04-14 14:52:58,20260414100051126,2,Small,Red
2026-04-14 14:53:58,20260414100051127,7,Big,Green
2026-04-14 14:53:58,20260414100051128,4,Small,Red
2026-04-14 14:54:28,20260414100051129,4,Small,Red
2026-04-14 14:54:59,20260414100051130,0,Small,Red+Violet
2026-04-14 14:55:28,20260414100051131,0,Small,Red+Violet
2026-04-14 14:56:29,20260414100051132,1,Small,Green
2026-04-14 14:56:29,20260414100051133,0,Small,Red+Violet
2026-04-14 14:57:28,20260414100051134,2,Small,Red
2026-04-14 14:57:28,20260414100051135,2,Small,Red
2026-04-14 14:57:58,20260414100051136,3,Small,Green
2026-04-14 14:58:37,20260414100051137,8,Big,Red
2026-04-14 14:59:00,20260414100051138,5,Big,Green+Violet
2026-04-14 21:03:07,20260414100051866,8,Big,Red
2026-04-14 21:03:34,20260414100051867,0,Small,Red+Violet
2026-04-14 21:04:05,20260414100051868,6,Big,Red
1776181668.6938152,20260414100051892,3,Small,Green
1776181678.733945,20260414100051896,8,Big,Red
1776181708.6861255,20260414100051897,7,Big,Green
1776181738.6890516,20260414100051898,7,Big,Green
1776181768.6477804,20260414100051899,2,Small,Red
1776181798.6975589,20260414100051900,8,Big,Red
1776181828.6457794,20260414100051901,6,Big,Red
1776181858.676026,20260414100051902,6,Big,Red
1776181888.6789908,20260414100051903,5,Big,Green+Violet
1776181918.722044,20260414100051904,8,Big,Red
1776181948.7665665,20260414100051905,0,Small,Red+Violet
1776181978.7023878,20260414100051906,9,Big,Green
1776182008.8307934,20260414100051907,1,Small,Green
1776182039.0582843,20260414100051908,7,Big,Green
1776182068.658015,20260414100051909,4,Small,Red
1776182098.6430879,20260414100051910,5,Big,Green+Violet
1776182128.6816027,20260414100051911,5,Big,Green+Violet
1776182159.4068034,20260414100051912,4,Small,Red
1776182188.658335,20260414100051913,3,Small,Green
1776182218.7010276,20260414100051914,9,Big,Green
1776182248.6709638,20260414100051915,1,Small,Green
1776182278.6962981,20260414100051916,2,Small,Red
1776182308.684817,20260414100051917,9,Big,Green
1776182339.0173652,20260414100051918,1,Small,Green
1776182368.6727803,20260414100051919,9,Big,Green
1776182398.6954665,20260414100051920,0,Small,Red+Violet
1776182428.6900132,20260414100051921,0,Small,Red+Violet
1776182458.6959662,20260414100051922,3,Small,Green
1776182488.7025578,20260414100051923,6,Big,Red
1776182522.38878,20260414100051924,4,Small,Red
1776182549.1542766,20260414100051925,8,Big,Red
1776182578.696714,20260414100051926,2,Small,Red
1776182608.7485962,20260414100051927,5,Big,Green+Violet
1776182638.675751,20260414100051928,1,Small,Green
1776182668.69672,20260414100051929,8,Big,Red
1776182699.9391196,20260414100051930,6,Big,Red
1776182729.096238,20260414100051931,5,Big,Green+Violet
1776182758.7695198,20260414100051932,0,Small,Red+Violet
1776182788.7308104,20260414100051933,6,Big,Red
1776182818.7032478,20260414100051934,5,Big,Green+Violet
1776182848.7237296,20260414100051935,7,Big,Green
1776182878.7110348,20260414100051936,0,Small,Red+Violet
1776182908.6765676,20260414100051937,0,Small,Red+Violet
1776182938.7007346,20260414100051938,8,Big,Red
1776182968.7126422,20260414100051939,0,Small,Red+Violet
1776182998.6843324,20260414100051940,6,Big,Red
1776183028.6560328,20260414100051941,9,Big,Green
1776183058.6677535,20260414100051942,0,Small,Red+Violet
1776183088.679751,20260414100051943,6,Big,Red
1776183118.7046068,20260414100051944,0,Small,Red+Violet
1776183148.6438797,20260414100051945,2,Small,Red
1776183178.6845555,20260414100051946,3,Small,Green
1776183208.6497853,20260414100051947,2,Small,Red
1776183238.7122488,20260414100051948,8,Big,Red
1776183268.6869164,20260414100051949,7,Big,Green
1776183298.7114599,20260414100051950,3,Small,Green
1776183412.1435597,20260414100051951,1,Small,Green
1776183417.736443,20260414100051954,8,Big,Red
1776183448.5599546,20260414100051955,7,Big,Green
1776183478.6534944,20260414100051956,5,Big,Green+Violet
1776183508.7113745,20260414100051957,6,Big,Red
1776183539.4649782,20260414100051958,3,Small,Green
1776183574.161582,20260414100051959,2,Small,Red
1776183601.2878127,20260414100051960,2,Small,Red
1776183628.4068205,20260414100051961,2,Small,Red
1776183665.3309326,20260414100051962,0,Small,Red+Violet
1776183688.7067747,20260414100051963,9,Big,Green
1776183723.6983502,20260414100051964,2,Small,Red
1776183748.8283994,20260414100051965,5,Big,Green+Violet
1776183778.6431212,20260414100051966,0,Small,Red+Violet
1776183808.745525,20260414100051967,5,Big,Green+Violet
1776183838.676544,20260414100051968,7,Big,Green
1776183868.6694095,20260414100051969,6,Big,Red
1776183898.7060912,20260414100051970,7,Big,Green
1776183928.6550782,20260414100051971,9,Big,Green
1776183958.6361613,20260414100051972,7,Big,Green
1776183988.7155106,20260414100051973,1,Small,Green
1776184018.6934984,20260414100051974,1,Small,Green
1776184048.7132795,20260414100051975,2,Small,Red
1776184078.6804662,20260414100051976,3,Small,Green
1776184108.6640496,20260414100051977,6,Big,Red
1776184138.6928506,20260414100051978,7,Big,Green
1776184168.693357,20260414100051979,5,Big,Green+Violet
1776184198.6608732,20260414100051980,1,Small,Green
1776184228.9622927,20260414100051981,2,Small,Red
1776184258.6647053,20260414100051982,5,Big,Green+Violet
1776184288.6720982,20260414100051983,5,Big,Green+Violet
1776184318.6681416,20260414100051984,5,Big,Green+Violet
1776184349.1919923,20260414100051985,2,Small,Red
1776184378.674212,20260414100051986,2,Small,Red
1776184408.6557107,20260414100051987,2,Small,Red
1776184438.6808066,20260414100051988,0,Small,Red+Violet
1776184468.6652164,20260414100051989,6,Big,Red
1776184498.7513738,20260414100051990,5,Big,Green+Violet
1776184528.688104,20260414100051991,1,Small,Green
1776184558.6852021,20260414100051992,4,Small,Red
1776184588.720544,20260414100051993,2,Small,Red
1776184618.7330415,20260414100051994,2,Small,Red
1776184649.2136564,20260414100051995,7,Big,Green
1776184678.795552,20260414100051996,9,Big,Green
1776184708.6902053,20260414100051997,6,Big,Red
1776184738.777182,20260414100051998,3,Small,Green
1776184768.6992543,20260414100051999,2,Small,Red
1776184798.6887884,20260414100052000,5,Big,Green+Violet
1776184828.7787206,20260414100052001,2,Small,Red
1776184858.8638053,20260414100052002,7,Big,Green
1776184888.7633867,20260414100052003,8,Big,Red
1776184918.6681075,20260414100052004,7,Big,Green
1776184948.651955,20260414100052005,1,Small,Green
1776184978.7227077,20260414100052006,5,Big,Green+Violet
1776185008.677395,20260414100052007,7,Big,Green
1776185038.71423,20260414100052008,6,Big,Red
1776185068.700102,20260414100052009,0,Small,Red+Violet
1776185098.671999,20260414100052010,6,Big,Red
1776185128.7214086,20260414100052011,0,Small,Red+Violet
1776185158.725004,20260414100052012,0,Small,Red+Violet
1776185188.650607,20260414100052013,4,Small,Red
1776185218.6812105,20260414100052014,0,Small,Red+Violet
1776185248.6471093,20260414100052015,6,Big,Red
1776185278.7363079,20260414100052016,8,Big,Red
1776185309.0027382,20260414100052017,8,Big,Red
1776185338.6743157,20260414100052018,0,Small,Red+Violet
1776185368.7112918,20260414100052019,1,Small,Green
1776185398.7119453,20260414100052020,4,Small,Red
1776185428.708948,20260414100052021,6,Big,Red
1776185462.7914996,20260414100052022,4,Small,Red
1776185518.7827075,20260414100052024,2,Small,Red
1776185548.731755,20260414100052025,3,Small,Green
1776185578.7002969,20260414100052026,4,Small,Red
1776185608.6225266,20260414100052027,3,Small,Green
1776185638.7128425,20260414100052028,5,Big,Green+Violet
1776185668.705503,20260414100052029,9,Big,Green
1776185698.6582355,20260414100052030,0,Small,Red+Violet
1776185728.6558313,20260414100052031,9,Big,Green
1776185758.7122242,20260414100052032,3,Small,Green
1776185788.6644113,20260414100052033,4,Small,Red
1776185818.7072146,20260414100052034,5,Big,Green+Violet
1776185848.6995351,20260414100052035,3,Small,Green
1776185896.5986102,20260414100052036,5,Big,Green+Violet
1776185908.6662061,20260414100052037,0,Small,Red+Violet
1776185938.6752665,20260414100052038,3,Small,Green
1776185968.7404444,20260414100052039,6,Big,Red
1776185998.7259328,20260414100052040,3,Small,Green
1776186028.630042,20260414100052041,2,Small,Red
1776186060.82662,20260414100052042,3,Small,Green
1776186088.752668,20260414100052043,3,Small,Green
1776408329.803555,20260417100050811,6,Big,Red
1776408359.8520274,20260417100050812,7,Big,Green
1776408389.796224,20260417100050813,2,Small,Red
1776408419.824853,20260417100050814,5,Big,Green+Violet
1776408449.8106475,20260417100050815,4,Small,Red
1776408479.7857144,20260417100050816,6,Big,Red
1776408509.8181844,20260417100050817,0,Small,Red+Violet
1776408539.7953305,20260417100050818,6,Big,Red
1776408569.8148718,20260417100050819,0,Small,Red+Violet
1776408599.776784,20260417100050820,6,Big,Red
1776408629.799212,20260417100050821,3,Small,Green
1776408659.8428588,20260417100050822,7,Big,Green
1776408689.7930052,20260417100050823,3,Small,Green
1776408719.8072171,20260417100050824,7,Big,Green
1776408749.8059163,20260417100050825,8,Big,Red
1776408779.9012253,20260417100050826,4,Small,Red
1776408809.9504156,20260417100050827,5,Big,Green+Violet
1776408857.7574937,20260417100050828,4,Small,Red
1776408870.4007895,20260417100050829,9,Big,Green
1776408899.9288752,20260417100050830,0,Small,Red+Violet
1776408929.8636625,20260417100050831,9,Big,Green
1776408960.033209,20260417100050832,2,Small,Red
1776408988.9173496,20260417100050833,1,Small,Green
1776409030.9580657,20260417100050834,7,Big,Green
1776409048.0666902,20260417100050835,1,Small,Green
1776409109.9639027,20260417100050837,4,Small,Red
1776409137.6054652,20260417100050838,8,Big,Red
1776409176.831573,20260417100050839,1,Small,Green
1776409199.850593,20260417100050840,8,Big,Red
1776409229.7942216,20260417100050841,4,Small,Red
1776409259.8380687,20260417100050842,2,Small,Red
1776409290.1325805,20260417100050843,2,Small,Red
1776409319.849268,20260417100050844,8,Big,Red
1776409349.822241,20260417100050845,7,Big,Green
1776409379.91495,20260417100050846,0,Small,Red+Violet
1776409409.9257002,20260417100050847,4,Small,Red
1776409439.9098697,20260417100050848,1,Small,Green
1776409469.9252143,20260417100050849,6,Big,Red
1776409499.7816305,20260417100050850,0,Small,Red+Violet
1776409529.983398,20260417100050851,0,Small,Red+Violet
1776409557.9676282,20260417100050852,0,Small,Red+Violet
1776409588.5940819,20260417100050853,2,Small,Red
1776409623.274582,20260417100050854,1,Small,Green
1776409649.8717844,20260417100050855,3,Small,Green
1776409679.8551102,20260417100050856,4,Small,Red
1776409709.8174877,20260417100050857,1,Small,Green
1776409739.8715599,20260417100050858,4,Small,Red
1776409769.8522658,20260417100050859,1,Small,Green
1776409799.8162565,20260417100050860,1,Small,Green
1776409829.834238,20260417100050861,6,Big,Red
1776409860.623347,20260417100050862,9,Big,Green
1776409945.7213268,20260417100050863,4,Small,Red
1776409991.7888138,20260417100050865,2,Small,Red
1776410051.8343365,20260417100050867,9,Big,Green
1776410111.7061121,20260417100050869,9,Big,Green
1776410139.4468646,20260417100050871,0,Small,Red+Violet
1776410171.411562,20260417100050872,3,Small,Green
1776410187.8478227,20260417100050873,4,Small,Red
1776410221.0801072,20260417100050874,8,Big,Red
1776410252.4967065,20260417100050875,1,Small,Green
1776410471.6310914,20260417100050877,5,Big,Green+Violet
1776619949.586519,20260419100052105,6,Big,Red
1776619979.6121352,20260419100052106,4,Small,Red
1776620009.5451097,20260419100052107,3,Small,Green
1776620039.575884,20260419100052108,2,Small,Red
1776620069.5324461,20260419100052109,0,Small,Red+Violet
1776620099.5139384,20260419100052110,2,Small,Red
1776620129.5053225,20260419100052111,6,Big,Red
1776620159.7841656,20260419100052112,8,Big,Red
1776620189.6890638,20260419100052113,6,Big,Red
1776620267.825655,20260419100052114,4,Small,Red
1776620327.9078987,20260419100052116,6,Big,Red
1776620387.7137158,20260419100052118,2,Small,Red
1776620448.420828,20260419100052120,5,Big,Green+Violet
1776620507.7717175,20260419100052122,0,Small,Red+Violet
2026-04-20T17:01:31.759119,20260420100051383,9,Big,Green
2026-04-20T17:01:59.779972,20260420100051384,1,Small,Green
2026-04-20T17:02:29.720800,20260420100051385,6,Big,Red
2026-04-20T17:02:59.775974,20260420100051386,8,Big,Red
2026-04-20T17:03:29.817057,20260420100051387,1,Small,Green
2026-04-20T17:03:59.837730,20260420100051388,5,Big,Green+Violet
2026-04-20T17:04:30.796767,20260420100051389,1,Small,Green
2026-04-20T17:04:59.731211,20260420100051390,4,Small,Red
